ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts,noise_wav,noise_wav_format,noise_wav_opts
7882,1.0,../../../min/train/mixture/01ao030h_1.4065_209o010b_-1.4065.wav,wav,,../../../min/train/source1/01ao030h_1.4065_209o010b_-1.4065.wav,wav,,../../../min/train/source2/01ao030h_1.4065_209o010b_-1.4065.wav,wav,,,,
7883,1.0,../../../min/train/mixture/01ao030h_1.5413_209o010n_-1.5413.wav,wav,,../../../min/train/source1/01ao030h_1.5413_209o010n_-1.5413.wav,wav,,../../../min/train/source2/01ao030h_1.5413_209o010n_-1.5413.wav,wav,,,,
7884,1.0,../../../min/train/mixture/01ao030h_1.6273_209o0101_-1.6273.wav,wav,,../../../min/train/source1/01ao030h_1.6273_209o0101_-1.6273.wav,wav,,../../../min/train/source2/01ao030h_1.6273_209o0101_-1.6273.wav,wav,,,,
7885,1.0,../../../min/train/mixture/01ao030h_1.771_209a0108_-1.771.wav,wav,,../../../min/train/source1/01ao030h_1.771_209a0108_-1.771.wav,wav,,../../../min/train/source2/01ao030h_1.771_209a0108_-1.771.wav,wav,,,,
7886,1.0,../../../min/train/mixture/01ao030h_1.8451_209c0105_-1.8451.wav,wav,,../../../min/train/source1/01ao030h_1.8451_209c0105_-1.8451.wav,wav,,../../../min/train/source2/01ao030h_1.8451_209c0105_-1.8451.wav,wav,,,,
7887,1.0,../../../min/train/mixture/01ao030h_1.8927_209o010l_-1.8927.wav,wav,,../../../min/train/source1/01ao030h_1.8927_209o010l_-1.8927.wav,wav,,../../../min/train/source2/01ao030h_1.8927_209o010l_-1.8927.wav,wav,,,,
7888,1.0,../../../min/train/mixture/01ao030h_2.026_209o0102_-2.026.wav,wav,,../../../min/train/source1/01ao030h_2.026_209o0102_-2.026.wav,wav,,../../../min/train/source2/01ao030h_2.026_209o0102_-2.026.wav,wav,,,,
7889,1.0,../../../min/train/mixture/01ao030h_2.1572_209a010i_-2.1572.wav,wav,,../../../min/train/source1/01ao030h_2.1572_209a010i_-2.1572.wav,wav,,../../../min/train/source2/01ao030h_2.1572_209a010i_-2.1572.wav,wav,,,,
7890,1.0,../../../min/train/mixture/01ao030h_2.3242_209o010p_-2.3242.wav,wav,,../../../min/train/source1/01ao030h_2.3242_209o010p_-2.3242.wav,wav,,../../../min/train/source2/01ao030h_2.3242_209o010p_-2.3242.wav,wav,,,,
7891,1.0,../../../min/train/mixture/01ao030h_2.3461_209a010w_-2.3461.wav,wav,,../../../min/train/source1/01ao030h_2.3461_209a010w_-2.3461.wav,wav,,../../../min/train/source2/01ao030h_2.3461_209a010w_-2.3461.wav,wav,,,,
7892,1.0,../../../min/train/mixture/01ao030h_2.3585_209c010a_-2.3585.wav,wav,,../../../min/train/source1/01ao030h_2.3585_209c010a_-2.3585.wav,wav,,../../../min/train/source2/01ao030h_2.3585_209c010a_-2.3585.wav,wav,,,,
7893,1.0,../../../min/train/mixture/01ao030h_2.3633_209a010t_-2.3633.wav,wav,,../../../min/train/source1/01ao030h_2.3633_209a010t_-2.3633.wav,wav,,../../../min/train/source2/01ao030h_2.3633_209a010t_-2.3633.wav,wav,,,,
7894,1.0,../../../min/train/mixture/01ao030h_2.3687_209a0105_-2.3687.wav,wav,,../../../min/train/source1/01ao030h_2.3687_209a0105_-2.3687.wav,wav,,../../../min/train/source2/01ao030h_2.3687_209a0105_-2.3687.wav,wav,,,,
7895,1.0,../../../min/train/mixture/01ao030h_2.4975_209o0109_-2.4975.wav,wav,,../../../min/train/source1/01ao030h_2.4975_209o0109_-2.4975.wav,wav,,../../../min/train/source2/01ao030h_2.4975_209o0109_-2.4975.wav,wav,,,,
7896,1.0,../../../min/train/mixture/01ao030h_2.5962_209c010h_-2.5962.wav,wav,,../../../min/train/source1/01ao030h_2.5962_209c010h_-2.5962.wav,wav,,../../../min/train/source2/01ao030h_2.5962_209c010h_-2.5962.wav,wav,,,,
7897,1.0,../../../min/train/mixture/01ao030h_2.6062_209c010q_-2.6062.wav,wav,,../../../min/train/source1/01ao030h_2.6062_209c010q_-2.6062.wav,wav,,../../../min/train/source2/01ao030h_2.6062_209c010q_-2.6062.wav,wav,,,,
7898,1.0,../../../min/train/mixture/01ao030h_2.6733_209a010j_-2.6733.wav,wav,,../../../min/train/source1/01ao030h_2.6733_209a010j_-2.6733.wav,wav,,../../../min/train/source2/01ao030h_2.6733_209a010j_-2.6733.wav,wav,,,,
7899,1.0,../../../min/train/mixture/01ao030h_2.6866_209a010c_-2.6866.wav,wav,,../../../min/train/source1/01ao030h_2.6866_209a010c_-2.6866.wav,wav,,../../../min/train/source2/01ao030h_2.6866_209a010c_-2.6866.wav,wav,,,,
7900,1.0,../../../min/train/mixture/01ao030h_2.7689_209o010k_-2.7689.wav,wav,,../../../min/train/source1/01ao030h_2.7689_209o010k_-2.7689.wav,wav,,../../../min/train/source2/01ao030h_2.7689_209o010k_-2.7689.wav,wav,,,,
7901,1.0,../../../min/train/mixture/01ao030h_2.8274_209a0111_-2.8274.wav,wav,,../../../min/train/source1/01ao030h_2.8274_209a0111_-2.8274.wav,wav,,../../../min/train/source2/01ao030h_2.8274_209a0111_-2.8274.wav,wav,,,,
7902,1.0,../../../min/train/mixture/01ao030h_2.8615_209a0112_-2.8615.wav,wav,,../../../min/train/source1/01ao030h_2.8615_209a0112_-2.8615.wav,wav,,../../../min/train/source2/01ao030h_2.8615_209a0112_-2.8615.wav,wav,,,,
7903,1.0,../../../min/train/mixture/01ao030h_2.896_209c010m_-2.896.wav,wav,,../../../min/train/source1/01ao030h_2.896_209c010m_-2.896.wav,wav,,../../../min/train/source2/01ao030h_2.896_209c010m_-2.896.wav,wav,,,,
7904,1.0,../../../min/train/mixture/01ao030h_2.9108_209a0107_-2.9108.wav,wav,,../../../min/train/source1/01ao030h_2.9108_209a0107_-2.9108.wav,wav,,../../../min/train/source2/01ao030h_2.9108_209a0107_-2.9108.wav,wav,,,,
7905,1.0,../../../min/train/mixture/01ao030h_3.1141_209o010e_-3.1141.wav,wav,,../../../min/train/source1/01ao030h_3.1141_209o010e_-3.1141.wav,wav,,../../../min/train/source2/01ao030h_3.1141_209o010e_-3.1141.wav,wav,,,,
7906,1.0,../../../min/train/mixture/01ao030h_3.3683_209o0107_-3.3683.wav,wav,,../../../min/train/source1/01ao030h_3.3683_209o0107_-3.3683.wav,wav,,../../../min/train/source2/01ao030h_3.3683_209o0107_-3.3683.wav,wav,,,,
7907,1.0,../../../min/train/mixture/01ao030h_3.5768_209c010o_-3.5768.wav,wav,,../../../min/train/source1/01ao030h_3.5768_209c010o_-3.5768.wav,wav,,../../../min/train/source2/01ao030h_3.5768_209c010o_-3.5768.wav,wav,,,,
7908,1.0,../../../min/train/mixture/01ao030h_3.5794_209a010l_-3.5794.wav,wav,,../../../min/train/source1/01ao030h_3.5794_209a010l_-3.5794.wav,wav,,../../../min/train/source2/01ao030h_3.5794_209a010l_-3.5794.wav,wav,,,,
7909,1.0,../../../min/train/mixture/01ao030h_3.6121_209a0114_-3.6121.wav,wav,,../../../min/train/source1/01ao030h_3.6121_209a0114_-3.6121.wav,wav,,../../../min/train/source2/01ao030h_3.6121_209a0114_-3.6121.wav,wav,,,,
7910,1.0,../../../min/train/mixture/01ao030h_3.6398_209o010m_-3.6398.wav,wav,,../../../min/train/source1/01ao030h_3.6398_209o010m_-3.6398.wav,wav,,../../../min/train/source2/01ao030h_3.6398_209o010m_-3.6398.wav,wav,,,,
7911,1.0,../../../min/train/mixture/01ao030h_3.7842_209a010g_-3.7842.wav,wav,,../../../min/train/source1/01ao030h_3.7842_209a010g_-3.7842.wav,wav,,../../../min/train/source2/01ao030h_3.7842_209a010g_-3.7842.wav,wav,,,,
7912,1.0,../../../min/train/mixture/01ao030h_4.1223_209c0109_-4.1223.wav,wav,,../../../min/train/source1/01ao030h_4.1223_209c0109_-4.1223.wav,wav,,../../../min/train/source2/01ao030h_4.1223_209c0109_-4.1223.wav,wav,,,,
7913,1.0,../../../min/train/mixture/01ao030h_4.1497_209c010p_-4.1497.wav,wav,,../../../min/train/source1/01ao030h_4.1497_209c010p_-4.1497.wav,wav,,../../../min/train/source2/01ao030h_4.1497_209c010p_-4.1497.wav,wav,,,,
7914,1.0,../../../min/train/mixture/01ao030h_4.3009_209c010l_-4.3009.wav,wav,,../../../min/train/source1/01ao030h_4.3009_209c010l_-4.3009.wav,wav,,../../../min/train/source2/01ao030h_4.3009_209c010l_-4.3009.wav,wav,,,,
7915,1.0,../../../min/train/mixture/01ao030h_4.3428_209a010b_-4.3428.wav,wav,,../../../min/train/source1/01ao030h_4.3428_209a010b_-4.3428.wav,wav,,../../../min/train/source2/01ao030h_4.3428_209a010b_-4.3428.wav,wav,,,,
7916,1.0,../../../min/train/mixture/01ao030h_4.3756_209a010u_-4.3756.wav,wav,,../../../min/train/source1/01ao030h_4.3756_209a010u_-4.3756.wav,wav,,../../../min/train/source2/01ao030h_4.3756_209a010u_-4.3756.wav,wav,,,,
7917,1.0,../../../min/train/mixture/01ao030h_4.3988_209c010e_-4.3988.wav,wav,,../../../min/train/source1/01ao030h_4.3988_209c010e_-4.3988.wav,wav,,../../../min/train/source2/01ao030h_4.3988_209c010e_-4.3988.wav,wav,,,,
7918,1.0,../../../min/train/mixture/01ao030h_4.4434_209a0106_-4.4434.wav,wav,,../../../min/train/source1/01ao030h_4.4434_209a0106_-4.4434.wav,wav,,../../../min/train/source2/01ao030h_4.4434_209a0106_-4.4434.wav,wav,,,,
7919,1.0,../../../min/train/mixture/01ao030h_4.4822_209c010n_-4.4822.wav,wav,,../../../min/train/source1/01ao030h_4.4822_209c010n_-4.4822.wav,wav,,../../../min/train/source2/01ao030h_4.4822_209c010n_-4.4822.wav,wav,,,,
7920,1.0,../../../min/train/mixture/01ao030h_4.5279_209a010k_-4.5279.wav,wav,,../../../min/train/source1/01ao030h_4.5279_209a010k_-4.5279.wav,wav,,../../../min/train/source2/01ao030h_4.5279_209a010k_-4.5279.wav,wav,,,,
7921,1.0,../../../min/train/mixture/01ao030h_4.538_209o0104_-4.538.wav,wav,,../../../min/train/source1/01ao030h_4.538_209o0104_-4.538.wav,wav,,../../../min/train/source2/01ao030h_4.538_209o0104_-4.538.wav,wav,,,,
7922,1.0,../../../min/train/mixture/01ao030h_4.6152_209c0101_-4.6152.wav,wav,,../../../min/train/source1/01ao030h_4.6152_209c0101_-4.6152.wav,wav,,../../../min/train/source2/01ao030h_4.6152_209c0101_-4.6152.wav,wav,,,,
7923,1.0,../../../min/train/mixture/01ao030h_4.7469_209a0109_-4.7469.wav,wav,,../../../min/train/source1/01ao030h_4.7469_209a0109_-4.7469.wav,wav,,../../../min/train/source2/01ao030h_4.7469_209a0109_-4.7469.wav,wav,,,,
7924,1.0,../../../min/train/mixture/01ao030h_4.7733_209c0102_-4.7733.wav,wav,,../../../min/train/source1/01ao030h_4.7733_209c0102_-4.7733.wav,wav,,../../../min/train/source2/01ao030h_4.7733_209c0102_-4.7733.wav,wav,,,,
7925,1.0,../../../min/train/mixture/01ao030h_4.8101_209a010y_-4.8101.wav,wav,,../../../min/train/source1/01ao030h_4.8101_209a010y_-4.8101.wav,wav,,../../../min/train/source2/01ao030h_4.8101_209a010y_-4.8101.wav,wav,,,,
7926,1.0,../../../min/train/mixture/01ao030h_4.8934_209o010h_-4.8934.wav,wav,,../../../min/train/source1/01ao030h_4.8934_209o010h_-4.8934.wav,wav,,../../../min/train/source2/01ao030h_4.8934_209o010h_-4.8934.wav,wav,,,,
7927,1.0,../../../min/train/mixture/01ao030h_4.9236_209a0113_-4.9236.wav,wav,,../../../min/train/source1/01ao030h_4.9236_209a0113_-4.9236.wav,wav,,../../../min/train/source2/01ao030h_4.9236_209a0113_-4.9236.wav,wav,,,,
7928,1.0,../../../min/train/mixture/01ao030h_4.9685_209a0101_-4.9685.wav,wav,,../../../min/train/source1/01ao030h_4.9685_209a0101_-4.9685.wav,wav,,../../../min/train/source2/01ao030h_4.9685_209a0101_-4.9685.wav,wav,,,,
7929,1.0,../../../min/train/mixture/01ao030i_0.017009_209c010l_-0.017009.wav,wav,,../../../min/train/source1/01ao030i_0.017009_209c010l_-0.017009.wav,wav,,../../../min/train/source2/01ao030i_0.017009_209c010l_-0.017009.wav,wav,,,,
7930,1.0,../../../min/train/mixture/01ao030i_0.059136_209a0111_-0.059136.wav,wav,,../../../min/train/source1/01ao030i_0.059136_209a0111_-0.059136.wav,wav,,../../../min/train/source2/01ao030i_0.059136_209a0111_-0.059136.wav,wav,,,,
7931,1.0,../../../min/train/mixture/01ao030i_0.14901_209a0106_-0.14901.wav,wav,,../../../min/train/source1/01ao030i_0.14901_209a0106_-0.14901.wav,wav,,../../../min/train/source2/01ao030i_0.14901_209a0106_-0.14901.wav,wav,,,,
7932,1.0,../../../min/train/mixture/01ao030i_0.19743_209c010c_-0.19743.wav,wav,,../../../min/train/source1/01ao030i_0.19743_209c010c_-0.19743.wav,wav,,../../../min/train/source2/01ao030i_0.19743_209c010c_-0.19743.wav,wav,,,,
7933,1.0,../../../min/train/mixture/01ao030i_0.39506_209a010h_-0.39506.wav,wav,,../../../min/train/source1/01ao030i_0.39506_209a010h_-0.39506.wav,wav,,../../../min/train/source2/01ao030i_0.39506_209a010h_-0.39506.wav,wav,,,,
7934,1.0,../../../min/train/mixture/01ao030i_0.41257_209o010o_-0.41257.wav,wav,,../../../min/train/source1/01ao030i_0.41257_209o010o_-0.41257.wav,wav,,../../../min/train/source2/01ao030i_0.41257_209o010o_-0.41257.wav,wav,,,,
7935,1.0,../../../min/train/mixture/01ao030i_0.43296_209o010l_-0.43296.wav,wav,,../../../min/train/source1/01ao030i_0.43296_209o010l_-0.43296.wav,wav,,../../../min/train/source2/01ao030i_0.43296_209o010l_-0.43296.wav,wav,,,,
7936,1.0,../../../min/train/mixture/01ao030i_0.53818_209o0107_-0.53818.wav,wav,,../../../min/train/source1/01ao030i_0.53818_209o0107_-0.53818.wav,wav,,../../../min/train/source2/01ao030i_0.53818_209o0107_-0.53818.wav,wav,,,,
7937,1.0,../../../min/train/mixture/01ao030i_0.59847_209c010i_-0.59847.wav,wav,,../../../min/train/source1/01ao030i_0.59847_209c010i_-0.59847.wav,wav,,../../../min/train/source2/01ao030i_0.59847_209c010i_-0.59847.wav,wav,,,,
7938,1.0,../../../min/train/mixture/01ao030i_0.67727_209a010e_-0.67727.wav,wav,,../../../min/train/source1/01ao030i_0.67727_209a010e_-0.67727.wav,wav,,../../../min/train/source2/01ao030i_0.67727_209a010e_-0.67727.wav,wav,,,,
7939,1.0,../../../min/train/mixture/01ao030i_0.69068_209a0114_-0.69068.wav,wav,,../../../min/train/source1/01ao030i_0.69068_209a0114_-0.69068.wav,wav,,../../../min/train/source2/01ao030i_0.69068_209a0114_-0.69068.wav,wav,,,,
7940,1.0,../../../min/train/mixture/01ao030i_0.89457_209c0102_-0.89457.wav,wav,,../../../min/train/source1/01ao030i_0.89457_209c0102_-0.89457.wav,wav,,../../../min/train/source2/01ao030i_0.89457_209c0102_-0.89457.wav,wav,,,,
7941,1.0,../../../min/train/mixture/01ao030i_1.0758_209c0106_-1.0758.wav,wav,,../../../min/train/source1/01ao030i_1.0758_209c0106_-1.0758.wav,wav,,../../../min/train/source2/01ao030i_1.0758_209c0106_-1.0758.wav,wav,,,,
7942,1.0,../../../min/train/mixture/01ao030i_1.1594_209o010c_-1.1594.wav,wav,,../../../min/train/source1/01ao030i_1.1594_209o010c_-1.1594.wav,wav,,../../../min/train/source2/01ao030i_1.1594_209o010c_-1.1594.wav,wav,,,,
7943,1.0,../../../min/train/mixture/01ao030i_1.2206_209a010n_-1.2206.wav,wav,,../../../min/train/source1/01ao030i_1.2206_209a010n_-1.2206.wav,wav,,../../../min/train/source2/01ao030i_1.2206_209a010n_-1.2206.wav,wav,,,,
7944,1.0,../../../min/train/mixture/01ao030i_1.2436_209a010s_-1.2436.wav,wav,,../../../min/train/source1/01ao030i_1.2436_209a010s_-1.2436.wav,wav,,../../../min/train/source2/01ao030i_1.2436_209a010s_-1.2436.wav,wav,,,,
7945,1.0,../../../min/train/mixture/01ao030i_1.3928_209a0107_-1.3928.wav,wav,,../../../min/train/source1/01ao030i_1.3928_209a0107_-1.3928.wav,wav,,../../../min/train/source2/01ao030i_1.3928_209a0107_-1.3928.wav,wav,,,,
7946,1.0,../../../min/train/mixture/01ao030i_1.5201_209c0108_-1.5201.wav,wav,,../../../min/train/source1/01ao030i_1.5201_209c0108_-1.5201.wav,wav,,../../../min/train/source2/01ao030i_1.5201_209c0108_-1.5201.wav,wav,,,,
7947,1.0,../../../min/train/mixture/01ao030i_1.578_209c010h_-1.578.wav,wav,,../../../min/train/source1/01ao030i_1.578_209c010h_-1.578.wav,wav,,../../../min/train/source2/01ao030i_1.578_209c010h_-1.578.wav,wav,,,,
7948,1.0,../../../min/train/mixture/01ao030i_1.67_209a010p_-1.67.wav,wav,,../../../min/train/source1/01ao030i_1.67_209a010p_-1.67.wav,wav,,../../../min/train/source2/01ao030i_1.67_209a010p_-1.67.wav,wav,,,,
7949,1.0,../../../min/train/mixture/01ao030i_1.7884_209a010x_-1.7884.wav,wav,,../../../min/train/source1/01ao030i_1.7884_209a010x_-1.7884.wav,wav,,../../../min/train/source2/01ao030i_1.7884_209a010x_-1.7884.wav,wav,,,,
7950,1.0,../../../min/train/mixture/01ao030i_1.8049_209a0102_-1.8049.wav,wav,,../../../min/train/source1/01ao030i_1.8049_209a0102_-1.8049.wav,wav,,../../../min/train/source2/01ao030i_1.8049_209a0102_-1.8049.wav,wav,,,,
7951,1.0,../../../min/train/mixture/01ao030i_1.8442_209o0108_-1.8442.wav,wav,,../../../min/train/source1/01ao030i_1.8442_209o0108_-1.8442.wav,wav,,../../../min/train/source2/01ao030i_1.8442_209o0108_-1.8442.wav,wav,,,,
7952,1.0,../../../min/train/mixture/01ao030i_1.8606_209c010b_-1.8606.wav,wav,,../../../min/train/source1/01ao030i_1.8606_209c010b_-1.8606.wav,wav,,../../../min/train/source2/01ao030i_1.8606_209c010b_-1.8606.wav,wav,,,,
7953,1.0,../../../min/train/mixture/01ao030i_1.8694_209a0108_-1.8694.wav,wav,,../../../min/train/source1/01ao030i_1.8694_209a0108_-1.8694.wav,wav,,../../../min/train/source2/01ao030i_1.8694_209a0108_-1.8694.wav,wav,,,,
7954,1.0,../../../min/train/mixture/01ao030i_1.8736_209c0109_-1.8736.wav,wav,,../../../min/train/source1/01ao030i_1.8736_209c0109_-1.8736.wav,wav,,../../../min/train/source2/01ao030i_1.8736_209c0109_-1.8736.wav,wav,,,,
7955,1.0,../../../min/train/mixture/01ao030i_1.8744_209o010b_-1.8744.wav,wav,,../../../min/train/source1/01ao030i_1.8744_209o010b_-1.8744.wav,wav,,../../../min/train/source2/01ao030i_1.8744_209o010b_-1.8744.wav,wav,,,,
7956,1.0,../../../min/train/mixture/01ao030i_1.9663_209o010i_-1.9663.wav,wav,,../../../min/train/source1/01ao030i_1.9663_209o010i_-1.9663.wav,wav,,../../../min/train/source2/01ao030i_1.9663_209o010i_-1.9663.wav,wav,,,,
7957,1.0,../../../min/train/mixture/01ao030i_2.0177_209a010c_-2.0177.wav,wav,,../../../min/train/source1/01ao030i_2.0177_209a010c_-2.0177.wav,wav,,../../../min/train/source2/01ao030i_2.0177_209a010c_-2.0177.wav,wav,,,,
7958,1.0,../../../min/train/mixture/01ao030i_2.0731_209o0104_-2.0731.wav,wav,,../../../min/train/source1/01ao030i_2.0731_209o0104_-2.0731.wav,wav,,../../../min/train/source2/01ao030i_2.0731_209o0104_-2.0731.wav,wav,,,,
7959,1.0,../../../min/train/mixture/01ao030i_2.1235_209c010f_-2.1235.wav,wav,,../../../min/train/source1/01ao030i_2.1235_209c010f_-2.1235.wav,wav,,../../../min/train/source2/01ao030i_2.1235_209c010f_-2.1235.wav,wav,,,,
7960,1.0,../../../min/train/mixture/01ao030i_2.1795_209o0101_-2.1795.wav,wav,,../../../min/train/source1/01ao030i_2.1795_209o0101_-2.1795.wav,wav,,../../../min/train/source2/01ao030i_2.1795_209o0101_-2.1795.wav,wav,,,,
7961,1.0,../../../min/train/mixture/01ao030i_2.1891_209o010e_-2.1891.wav,wav,,../../../min/train/source1/01ao030i_2.1891_209o010e_-2.1891.wav,wav,,../../../min/train/source2/01ao030i_2.1891_209o010e_-2.1891.wav,wav,,,,
7962,1.0,../../../min/train/mixture/01ao030i_2.2389_209a010j_-2.2389.wav,wav,,../../../min/train/source1/01ao030i_2.2389_209a010j_-2.2389.wav,wav,,../../../min/train/source2/01ao030i_2.2389_209a010j_-2.2389.wav,wav,,,,
7963,1.0,../../../min/train/mixture/01ao030i_2.3803_209c010q_-2.3803.wav,wav,,../../../min/train/source1/01ao030i_2.3803_209c010q_-2.3803.wav,wav,,../../../min/train/source2/01ao030i_2.3803_209c010q_-2.3803.wav,wav,,,,
7964,1.0,../../../min/train/mixture/01ao030i_2.4145_209a010b_-2.4145.wav,wav,,../../../min/train/source1/01ao030i_2.4145_209a010b_-2.4145.wav,wav,,../../../min/train/source2/01ao030i_2.4145_209a010b_-2.4145.wav,wav,,,,
7965,1.0,../../../min/train/mixture/01ao030i_2.4185_209c010a_-2.4185.wav,wav,,../../../min/train/source1/01ao030i_2.4185_209c010a_-2.4185.wav,wav,,../../../min/train/source2/01ao030i_2.4185_209c010a_-2.4185.wav,wav,,,,
7966,1.0,../../../min/train/mixture/01ao030i_2.4968_209c010d_-2.4968.wav,wav,,../../../min/train/source1/01ao030i_2.4968_209c010d_-2.4968.wav,wav,,../../../min/train/source2/01ao030i_2.4968_209c010d_-2.4968.wav,wav,,,,
7967,1.0,../../../min/train/mixture/01ao030i_2.645_209c0105_-2.645.wav,wav,,../../../min/train/source1/01ao030i_2.645_209c0105_-2.645.wav,wav,,../../../min/train/source2/01ao030i_2.645_209c0105_-2.645.wav,wav,,,,
7968,1.0,../../../min/train/mixture/01ao030i_2.6472_209a0113_-2.6472.wav,wav,,../../../min/train/source1/01ao030i_2.6472_209a0113_-2.6472.wav,wav,,../../../min/train/source2/01ao030i_2.6472_209a0113_-2.6472.wav,wav,,,,
7969,1.0,../../../min/train/mixture/01ao030i_2.6784_209o010d_-2.6784.wav,wav,,../../../min/train/source1/01ao030i_2.6784_209o010d_-2.6784.wav,wav,,../../../min/train/source2/01ao030i_2.6784_209o010d_-2.6784.wav,wav,,,,
7970,1.0,../../../min/train/mixture/01ao030i_2.7023_209o010f_-2.7023.wav,wav,,../../../min/train/source1/01ao030i_2.7023_209o010f_-2.7023.wav,wav,,../../../min/train/source2/01ao030i_2.7023_209o010f_-2.7023.wav,wav,,,,
7971,1.0,../../../min/train/mixture/01ao030i_2.8119_209c010m_-2.8119.wav,wav,,../../../min/train/source1/01ao030i_2.8119_209c010m_-2.8119.wav,wav,,../../../min/train/source2/01ao030i_2.8119_209c010m_-2.8119.wav,wav,,,,
7972,1.0,../../../min/train/mixture/01ao030i_2.8911_209a010d_-2.8911.wav,wav,,../../../min/train/source1/01ao030i_2.8911_209a010d_-2.8911.wav,wav,,../../../min/train/source2/01ao030i_2.8911_209a010d_-2.8911.wav,wav,,,,
7973,1.0,../../../min/train/mixture/01ao030i_2.9042_209o010k_-2.9042.wav,wav,,../../../min/train/source1/01ao030i_2.9042_209o010k_-2.9042.wav,wav,,../../../min/train/source2/01ao030i_2.9042_209o010k_-2.9042.wav,wav,,,,
7974,1.0,../../../min/train/mixture/01ao030i_2.9458_209a010f_-2.9458.wav,wav,,../../../min/train/source1/01ao030i_2.9458_209a010f_-2.9458.wav,wav,,../../../min/train/source2/01ao030i_2.9458_209a010f_-2.9458.wav,wav,,,,
7975,1.0,../../../min/train/mixture/01ao030i_2.9915_209o010g_-2.9915.wav,wav,,../../../min/train/source1/01ao030i_2.9915_209o010g_-2.9915.wav,wav,,../../../min/train/source2/01ao030i_2.9915_209o010g_-2.9915.wav,wav,,,,
7976,1.0,../../../min/train/mixture/01ao030i_3.0514_209a010l_-3.0514.wav,wav,,../../../min/train/source1/01ao030i_3.0514_209a010l_-3.0514.wav,wav,,../../../min/train/source2/01ao030i_3.0514_209a010l_-3.0514.wav,wav,,,,
7977,1.0,../../../min/train/mixture/01ao030i_3.1691_209a010u_-3.1691.wav,wav,,../../../min/train/source1/01ao030i_3.1691_209a010u_-3.1691.wav,wav,,../../../min/train/source2/01ao030i_3.1691_209a010u_-3.1691.wav,wav,,,,
7978,1.0,../../../min/train/mixture/01ao030i_3.2221_209o010p_-3.2221.wav,wav,,../../../min/train/source1/01ao030i_3.2221_209o010p_-3.2221.wav,wav,,../../../min/train/source2/01ao030i_3.2221_209o010p_-3.2221.wav,wav,,,,
7979,1.0,../../../min/train/mixture/01ao030i_3.594_209c0101_-3.594.wav,wav,,../../../min/train/source1/01ao030i_3.594_209c0101_-3.594.wav,wav,,../../../min/train/source2/01ao030i_3.594_209c0101_-3.594.wav,wav,,,,
7980,1.0,../../../min/train/mixture/01ao030i_3.5957_209a0105_-3.5957.wav,wav,,../../../min/train/source1/01ao030i_3.5957_209a0105_-3.5957.wav,wav,,../../../min/train/source2/01ao030i_3.5957_209a0105_-3.5957.wav,wav,,,,
7981,1.0,../../../min/train/mixture/01ao030i_3.6048_209a010q_-3.6048.wav,wav,,../../../min/train/source1/01ao030i_3.6048_209a010q_-3.6048.wav,wav,,../../../min/train/source2/01ao030i_3.6048_209a010q_-3.6048.wav,wav,,,,
7982,1.0,../../../min/train/mixture/01ao030i_3.6546_209o010h_-3.6546.wav,wav,,../../../min/train/source1/01ao030i_3.6546_209o010h_-3.6546.wav,wav,,../../../min/train/source2/01ao030i_3.6546_209o010h_-3.6546.wav,wav,,,,
7983,1.0,../../../min/train/mixture/01ao030i_3.8103_209o010j_-3.8103.wav,wav,,../../../min/train/source1/01ao030i_3.8103_209o010j_-3.8103.wav,wav,,../../../min/train/source2/01ao030i_3.8103_209o010j_-3.8103.wav,wav,,,,
7984,1.0,../../../min/train/mixture/01ao030i_3.827_209c010p_-3.827.wav,wav,,../../../min/train/source1/01ao030i_3.827_209c010p_-3.827.wav,wav,,../../../min/train/source2/01ao030i_3.827_209c010p_-3.827.wav,wav,,,,
7985,1.0,../../../min/train/mixture/01ao030i_3.8948_209o0106_-3.8948.wav,wav,,../../../min/train/source1/01ao030i_3.8948_209o0106_-3.8948.wav,wav,,../../../min/train/source2/01ao030i_3.8948_209o0106_-3.8948.wav,wav,,,,
7986,1.0,../../../min/train/mixture/01ao030i_3.9557_209a010a_-3.9557.wav,wav,,../../../min/train/source1/01ao030i_3.9557_209a010a_-3.9557.wav,wav,,../../../min/train/source2/01ao030i_3.9557_209a010a_-3.9557.wav,wav,,,,
7987,1.0,../../../min/train/mixture/01ao030i_4.0802_209a0104_-4.0802.wav,wav,,../../../min/train/source1/01ao030i_4.0802_209a0104_-4.0802.wav,wav,,../../../min/train/source2/01ao030i_4.0802_209a0104_-4.0802.wav,wav,,,,
7988,1.0,../../../min/train/mixture/01ao030i_4.1203_209o0103_-4.1203.wav,wav,,../../../min/train/source1/01ao030i_4.1203_209o0103_-4.1203.wav,wav,,../../../min/train/source2/01ao030i_4.1203_209o0103_-4.1203.wav,wav,,,,
7989,1.0,../../../min/train/mixture/01ao030i_4.3413_209o010n_-4.3413.wav,wav,,../../../min/train/source1/01ao030i_4.3413_209o010n_-4.3413.wav,wav,,../../../min/train/source2/01ao030i_4.3413_209o010n_-4.3413.wav,wav,,,,
7990,1.0,../../../min/train/mixture/01ao030i_4.411_209o010m_-4.411.wav,wav,,../../../min/train/source1/01ao030i_4.411_209o010m_-4.411.wav,wav,,../../../min/train/source2/01ao030i_4.411_209o010m_-4.411.wav,wav,,,,
